sp500,DGS10
0.0018766843,0.0
-0.007929041,-0.02
-0.0037873853,0.01
-0.0012829282,0.04
-0.0023028445,0.02
-0.0010316158,-0.01
0.0015081157,-0.0
0.013864765,0.01
0.0085017495,-0.01
0.006744166,-0.02
0.0018069167,-0.0
0.0029053488,-0.01
-0.013066132,0.02
0.0052459436,-0.01
0.006509689,0.0
0.004085042,0.01
-1.8639199e-05,-0.02
0.0065716333,0.02
-0.013759256,0.04
-0.008205611,0.06
-0.0007868466,0.01
-0.0020374807,0.0
-0.009097353,-0.01
0.0014190131,-0.01
0.010331036,-0.0
-0.012396826,0.01
-0.003222725,-0.0
0.0016339335,-0.01
-0.0023894855,0.01
-0.011311949,-0.02
-0.004353539,-0.0
-0.0022860598,-0.02
0.017222801,-0.07
-0.0041949567,0.02
0.012765843,0.01
0.010422383,-0.01
-0.0036044074,-0.0
0.009908219,-0.0
-0.0018567679,-0.0
0.00344667,-0.01
-0.000406321,-0.01
-0.0013681279,-0.0
0.010797832,0.02
0.0012754028,-0.02
0.0006437828,-0.02
0.004629031,0.03
-0.016195452,0.01
0.013960475,-0.01
0.0042356323,0.0
0.0018797739,-0.04
0.0026294298,0.02
0.012279495,-0.02
-0.001621267,0.0
0.0046588476,0.03
