sp500,DGS10
0.01078956,0.07
-0.002542797,-0.1
0.003152667,-0.1
0.0046124873,-0.06
0.009128303,0.14
0.0030827313,-0.05
-0.0017606615,0.0
0.023042064,0.01
-0.008906112,0.04
-0.014752487,-0.09
-0.0016705379,0.13
0.012513972,-0.02
0.010717517,-0.13
0.003084263,0.02
0.011740587,0.05
